ID,Member Name,Department,Division,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Title,Grant Purpose,Area,Principal Investigator,Co-Investigators,Administered By,Funding Source,Total Amount
14962,"Gula, Lorne",Medicine,Cardiology,08-Nov,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Discerning Symptomatic and Asymptomatic Episodes Pre & Post Radiofrequency Ablation of Atrial Fibrillation,Clinical Trial,Research,David Birnie,"Lorne Gula, Raymond Yee",Lawson,"Ottawa Heart Institute Research Corporation - Funded by Medtronic, Inc.",
14963,"Yee, Raymond",Medicine,Cardiology,08-Nov,11-Oct,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Discerning Symptomatic and Asymptomatic Episodes Pre & Post Radiofrequency Ablation of Atrial Fibrillation,Clinical Trial,Research,David Birnie,"Lorne Gula, Peter Leong-Sit, Allan Skanes, Raymond Yee",,"Ottawa Heart Institute Research Corporation - Funded by Medtronic, Inc.",
14964,"Gula, Lorne",Medicine,Cardiology,12-Feb,13-Dec,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,A Single-Arm Multi-Center Trial of Radiofrequency Ablation for the Treatment of Paroxysmal Atrial Fibrillation Using the Bard Over-the-Wire Mesh Ablation System,Clinical Trial,Research,Claire Williams,"Lorne Gula, Peter Leong-Sit",Lawson,BARD Electrophysiology,
14965,"Leong-Sit, Peter",Medicine,Cardiology,12-Feb,13-Dec,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,A Single-Arm Multi-Center Trial of Radiofrequency Ablation for the Treatment of Paroxysmal Atrial Fibrillation Using the Bard Over-the-Wire Mesh Ablation System,Clinical Trial,Research,Claire Williams,"Lorne Gula, Peter Leong-Sit",Lawson,BARD Electrophysiology,
14966,"Leong-Sit, Peter",Medicine,Cardiology,11-Jun,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Model 20066 LV Lead Study,Clinical Trial,Research,"Mark Lazeroms, Senior Scientist",Peter Leong-Sit,Lawson,"Medtronic, Inc.",
14967,"Skanes, Allan",Medicine,Cardiology,11-Aug,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,PainFree SST Clinical Study,Clinical Trial,Research,Dan Lexcen,"Lorne Gula, Peter Leong-Sit, Allan Skanes",Lawson,"Medtronic, Inc.",
14968,"Leong-Sit, Peter",Medicine,Cardiology,11-Aug,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,PainFree SST Clinical Study,Clinical Trial,Research,Dan Lexcen,"Lorne Gula, Peter Leong-Sit, Allan Skanes",Lawson,"Medtronic, Inc.",
14969,"Gula, Lorne",Medicine,Cardiology,11-Aug,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,PainFree SST Clinical Study,Clinical Trial,Research,Dan Lexcen,"Lorne Gula, Peter Leong-Sit, Allan Skanes",Lawson,"Medtronic, Inc.",
14970,"Klein, George",Medicine,Cardiology,05-Jan,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Right Ventricular Apical Versus Septal Pacing Trial,Clinical Trial,Research,Raymond Yee,George Klein,Lawson,Medtronic of Canada Ltd.,
14971,"Klein, George",Medicine,Cardiology,09-Jun,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Shockless Implant Evaluation: A Prospective Randomised Clinical Trial,Clinical Trial,Research,Jeff Healey,"George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,Population Health Research Institute (PHRI) - Funded by Guidant Europe SA/NV,
14972,"Leong-Sit, Peter",Medicine,Cardiology,09-Jun,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Shockless Implant Evaluation: A Prospective Randomised Clinical Trial,Clinical Trial,Research,Jeff Healey,"George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,Population Health Research Institute (PHRI) - Funded by Guidant Europe SA/NV,
14973,"Skanes, Allan",Medicine,Cardiology,09-Jun,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Shockless Implant Evaluation: A Prospective Randomised Clinical Trial,Clinical Trial,Research,Jeff Healey,"George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,Population Health Research Institute (PHRI) - Funded by Guidant Europe SA/NV,
14974,"Yee, Raymond",Medicine,Cardiology,09-Jun,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Shockless Implant Evaluation: A Prospective Randomised Clinical Trial,Clinical Trial,Research,Jeff Healey,"George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",,Population Health Research Institute (PHRI) - Funded by Guidant Europe SA/NV,
14975,"Gula, Lorne",Medicine,Cardiology,11-Jun,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Substrate and Trigger Ablation for Reduction of Atrial Fibrillation Trial - Part II,Clinical Trial,Research,Atul Verma,"Lorne Gula, Peter Leong-Sit",Lawson,St. Jude Medical (SJM),
14976,"Leong-Sit, Peter",Medicine,Cardiology,11-Jun,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Substrate and Trigger Ablation for Reduction of Atrial Fibrillation Trial - Part II,Clinical Trial,Research,Atul Verma,"Lorne Gula, Peter Leong-Sit",Lawson,St. Jude Medical (SJM),
14977,"Gula, Lorne",Medicine,Cardiology,12-May,13-Mar,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Effects of acute and chronic oral administration of S 44121 versus placebo on cardiac arrhythmia during exercise testing in patients with Catecholaminergic Polymorphic Ventricular Tachycardia type 1 - A randomized, parallel-group, international multicentre study including a 8-week double-blind placebo controlled period followed by a 8-week single-blind period – Phase II exploratory study",Clinical Trial,Research,P. Schwartz,"Lorne Gula, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,Servier Canada Inc.,
14978,"Leong-Sit, Peter",Medicine,Cardiology,12-May,13-Mar,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Effects of acute and chronic oral administration of S 44121 versus placebo on cardiac arrhythmia during exercise testing in patients with Catecholaminergic Polymorphic Ventricular Tachycardia type 1 - A randomized, parallel-group, international multicentre study including a 8-week double-blind placebo controlled period followed by a 8-week single-blind period – Phase II exploratory study",Clinical Trial,Research,P. Schwartz,"Lorne Gula, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,Servier Canada Inc.,
14979,"Skanes, Allan",Medicine,Cardiology,12-May,13-Mar,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Effects of acute and chronic oral administration of S 44121 versus placebo on cardiac arrhythmia during exercise testing in patients with Catecholaminergic Polymorphic Ventricular Tachycardia type 1 - A randomized, parallel-group, international multicentre study including a 8-week double-blind placebo controlled period followed by a 8-week single-blind period – Phase II exploratory study",Clinical Trial,Research,P. Schwartz,"Lorne Gula, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,Servier Canada Inc.,
14980,"Yee, Raymond",Medicine,Cardiology,12-May,13-Mar,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"Effects of acute and chronic oral administration of S 44121 versus placebo on cardiac arrhythmia during exercise testing in patients with Catecholaminergic Polymorphic Ventricular Tachycardia type 1 - A randomized, parallel-group, international multicentre study including a 8-week double-blind placebo controlled period followed by a 8-week single-blind period – Phase II exploratory study",Clinical Trial,Research,P. Schwartz,"Lorne Gula, Peter Leong-Sit, Allan Skanes, Raymond Yee",,Servier Canada Inc.,
14981,"Gula, Lorne",Medicine,Cardiology,10-Jan,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,BRidge or continUe coumadin for device SurgEry randomized CONTROLled Trial,Clinical Trial,Research,David Birnie & Vidal Essebag,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,"University of Ottawa Heart Institute (Ottawa, ON) - Funded by Canadian Institutes of Health Research",
14982,"Klein, George",Medicine,Cardiology,10-Jan,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,BRidge or continUe coumadin for device SurgEry randomized CONTROLled Trial,Clinical Trial,Research,David Birnie & Vidal Essebag,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,"University of Ottawa Heart Institute (Ottawa, ON) - Funded by Canadian Institutes of Health Research",
14983,"Leong-Sit, Peter",Medicine,Cardiology,10-Jan,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,BRidge or continUe coumadin for device SurgEry randomized CONTROLled Trial,Clinical Trial,Research,David Birnie & Vidal Essebag,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,"University of Ottawa Heart Institute (Ottawa, ON) - Funded by Canadian Institutes of Health Research",
14984,"Skanes, Allan",Medicine,Cardiology,10-Jan,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,BRidge or continUe coumadin for device SurgEry randomized CONTROLled Trial,Clinical Trial,Research,David Birnie & Vidal Essebag,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",,"University of Ottawa Heart Institute (Ottawa, ON) - Funded by Canadian Institutes of Health Research",
14985,"Yee, Raymond",Medicine,Cardiology,10-Jan,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,BRidge or continUe coumadin for device SurgEry randomized CONTROLled Trial,Clinical Trial,Research,David Birnie & Vidal Essebag,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",,"University of Ottawa Heart Institute (Ottawa, ON) - Funded by Canadian Institutes of Health Research",
14986,"Yee, Raymond",Medicine,Cardiology,10-Nov,13-Aug,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Prolonged Monitoring to Detect Ventricular Arrhythmias Presymptomatic ARVC Patients,Clinical Trial,Research,Andrew Krahn,Raymond Yee,,St. Jude Medical Canada,
14989,"Gula, Lorne",Medicine,Cardiology,07-May,present,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,First line Radiofrequency Ablation vs. Antiarrhythmic Drugs for Atrial Fibrillation Treatment,Clinical Trial,Research,Andrea Natale & Carlos Morillo,Lorne Gula,Lawson,Population Health Research Institute (PHRI) - Funded by Johnson & Johnson Inc.,
14990,"Klein, George",Medicine,Cardiology,10-Oct,12-Aug,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Clinical Evaluation of the Physiological Diagnosis Function in the PARADYM CRT device,Clinical Trial,Research,Angelo Auricchio,George Klein,Lawson,SORIN GROUP Canada Inc.,
14991,"Leong-Sit, Peter",Medicine,Cardiology,11-Nov,13-Sep,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Universal Antitachycardia Pacing 2.0 Download Study,Clinical Trial,Research,Paul Belk,"Skanes, Allan Leong-Sit, Peter",Lawson,"Medtronic, Inc.",
14992,"Skanes, Allan",Medicine,Cardiology,11-Nov,13-Sep,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Universal Antitachycardia Pacing 2.0 Download Study,Clinical Trial,Research,Paul Belk,"Skanes, Allan Leong-Sit, Peter",Lawson,"Medtronic, Inc.",
14993,"Gula, Lorne",Medicine,Cardiology,10-May,13-May,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Medtronic Adaptive CRT Study,Clinical Trial,Research,Dave Munneke,"Lorne Gula, Peter Leong-Sit, Allan Skanes",Lawson,"Medtronic, Inc.",
14994,"Leong-Sit, Peter",Medicine,Cardiology,10-May,13-May,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Medtronic Adaptive CRT Study,Clinical Trial,Research,Dave Munneke,"Lorne Gula, Peter Leong-Sit, Allan Skanes",Lawson,"Medtronic, Inc.",
14995,"Skanes, Allan",Medicine,Cardiology,10-May,13-May,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Medtronic Adaptive CRT Study,Clinical Trial,Research,Dave Munneke,"Lorne Gula, Peter Leong-Sit, Allan Skanes",Lawson,"Medtronic, Inc.",
14996,"Yee, Raymond",Medicine,Cardiology,10-Jun,12-Jul,Clinical Trials,Funded,FALSE,TRUE,Principal Site Investigator,Medtronic Attain Success Clinical Trial and Attain Success Lead Placement Sub-Study,Clinical Trial,Research,Ming Duanmu,"Lorne Gula, Allan Skanes",Lawson,"Medtronic, Inc.",
14997,"Gula, Lorne",Medicine,Cardiology,10-Jun,12-Jul,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Medtronic Attain Success Clinical Trial and Attain Success Lead Placement Sub-Study,Clinical Trial,Research,Ming Duanmu,"Lorne Gula, Allan Skanes",Lawson,"Medtronic, Inc.",
14998,"Skanes, Allan",Medicine,Cardiology,10-Jun,12-Jul,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Medtronic Attain Success Clinical Trial and Attain Success Lead Placement Sub-Study,Clinical Trial,Research,Ming Duanmu,"Lorne Gula, Allan Skanes",Lawson,"Medtronic, Inc.",
14999,"Leong-Sit, Peter",Medicine,Cardiology,11-Dec,12-Aug,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,High Septal Pacing for Cardiac Resynchronization Therapy (HISTORY) Acute Research Study,Clinical Trial,Research,Dorothee Marossero,Peter Leong-Sit,Lawson,"Guidant Europe SA/NV, a Boston Scientific Company",
15000,"Klein, George",Medicine,Cardiology,12-May,13-Jun,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A Phase 3 Multi-Center, Randomized, Double-Blind, Placebo-Controlled Study of the Effects of Once-Daily Oral Doses of 75 mg Azimilide Dihydrochloride on the Incidence of Cardiovascular Hospitalizations/Emergency Department Visits or Cardiovascular Death in Patients with an Implantable Cardioverter Defibrillator",Clinical Trial,Research,Donna McAfee,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes",Lawson,"Forest Research Institute, Inc.",
15001,"Leong-Sit, Peter",Medicine,Cardiology,12-May,13-Jun,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A Phase 3 Multi-Center, Randomized, Double-Blind, Placebo-Controlled Study of the Effects of Once-Daily Oral Doses of 75 mg Azimilide Dihydrochloride on the Incidence of Cardiovascular Hospitalizations/Emergency Department Visits or Cardiovascular Death in Patients with an Implantable Cardioverter Defibrillator",Clinical Trial,Research,Donna McAfee,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes",Lawson,"Forest Research Institute, Inc.",
15002,"Manlucu, Jaimie",Medicine,Cardiology,12-May,13-Jun,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A Phase 3 Multi-Center, Randomized, Double-Blind, Placebo-Controlled Study of the Effects of Once-Daily Oral Doses of 75 mg Azimilide Dihydrochloride on the Incidence of Cardiovascular Hospitalizations/Emergency Department Visits or Cardiovascular Death in Patients with an Implantable Cardioverter Defibrillator",Clinical Trial,Research,Donna McAfee,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes",Lawson,"Forest Research Institute, Inc.",
15003,"Skanes, Allan",Medicine,Cardiology,12-May,13-Jun,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,"A Phase 3 Multi-Center, Randomized, Double-Blind, Placebo-Controlled Study of the Effects of Once-Daily Oral Doses of 75 mg Azimilide Dihydrochloride on the Incidence of Cardiovascular Hospitalizations/Emergency Department Visits or Cardiovascular Death in Patients with an Implantable Cardioverter Defibrillator",Clinical Trial,Research,Donna McAfee,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes",,"Forest Research Institute, Inc.",
15013,"Boughner, Derek",Medicine,Cardiology,Jul-87,Jun-90,Grants,Funded,TRUE,FALSE,Co-Investigator,NSERC Operating grant,Operating,Research,G Campbell,"G Campbell A Menkis, I Vesely",,,"$220,000.00 "
15014,"Boughner, Derek",Medicine,Cardiology,Jul-90,Jun-91,Grants,Funded,TRUE,FALSE,Collaborator,PSI Grant,Operating,Research,D Bell,"D Bell, W Brien, W Clark, P Cheung, C Graffagnino, V Hachinski, L Melendez, T Ostbye, W Bloembergen",,PSI,
15015,"Klein, George",Medicine,Cardiology,07-Aug,13-Apr,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,International Study on Syncope of Uncertain Etiology 3,Clinical Trial,Research,Michele Brignole,"Klein, George",Lawson,"Medtronic, Inc.",
15016,"Gula, Lorne",Medicine,Cardiology,07-Dec,10-Jun,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Universal Antitachycardia Therapy Study,Clinical Trial,Research,Paul Belk,"Lorne Gula, Allan Skanes",Lawson,Medtronic Inc.,
15017,"Skanes, Allan",Medicine,Cardiology,07-Dec,10-Jun,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Universal Antitachycardia Therapy Study,Clinical Trial,Research,Paul Belk,"Lorne Gula, Allan Skanes",Lawson,Medtronic Inc.,
15018,"Leong-Sit, Peter",Medicine,Cardiology,11-Feb,present,* Not Funded,Not Funded,FALSE,FALSE,Principal Investigator,The Diagnostic Utility of Immediate Echocardiography in Wide Complex Tachycardias,Clinical Trial,Research,Peter Leong-Sit,"Lorne Gula, George Klein, Allan Skanes",,,
15019,"Gula, Lorne",Medicine,Cardiology,11-Feb,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,The Diagnostic Utility of Immediate Echocardiography in Wide Complex Tachycardias,Clinical Trial,Research,Peter Leong-Sit,"Lorne Gula, George Klein, Allan Skanes",,,
15020,"Klein, George",Medicine,Cardiology,11-Feb,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,The Diagnostic Utility of Immediate Echocardiography in Wide Complex Tachycardias,Clinical Trial,Research,Peter Leong-Sit,"Lorne Gula, George Klein, Allan Skanes",,,
15021,"Skanes, Allan",Medicine,Cardiology,11-Feb,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,The Diagnostic Utility of Immediate Echocardiography in Wide Complex Tachycardias,Clinical Trial,Research,Peter Leong-Sit,"Lorne Gula, George Klein, Allan Skanes",,,
15022,"Leong-Sit, Peter",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Principal Investigator,Deriving a GOLD Standard in Pacemaker HaemaTOMA Assessment TO Validate Clinical Studies,Clinical Trial,Research,Peter Leong-Sit,Raymond Yee,,,
15023,"Yee, Raymond",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,Deriving a GOLD Standard in Pacemaker HaemaTOMA Assessment TO Validate Clinical Studies,Clinical Trial,Research,Peter Leong-Sit,Raymond Yee,,,
15024,"Yee, Raymond",Medicine,Cardiology,10-Jul,present,Clinical Trials,Funded,TRUE,FALSE,Principal Site Investigator,"Evaluation of the Impact of Cardiovascular MRI on Therapeutic Decisions, Resource Utilization and Outcomes in Patients with Known or Suspected Cardiovascular Disease",Clinical Trial,Research,James White,,,Lawson Health Research Institute & Departmental Start Up Funds,
15025,"Yee, Raymond",Medicine,Cardiology,11-May,present,Clinical Trials,Funded,TRUE,FALSE,Principal Site Investigator,Multi-Modality Imaging Assessment for Pacing Interventions in Heart Failure: Targeting Optimal Sites and Outcomes,Clinical Trial,Research,James White,,,Heart and Stroke Foundation of Ontario (The) (HSFO),
15026,"Gula, Lorne",Medicine,Cardiology,10-Jan,12-Jul,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,A Simple Randomized Trial of Conventional vs. Aggressive Prevention of Arrhythmia Device Infection,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,CANNeCTIN,
15027,"Klein, George",Medicine,Cardiology,10-Jan,12-Jul,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,A Simple Randomized Trial of Conventional vs. Aggressive Prevention of Arrhythmia Device Infection,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,CANNeCTIN,
15028,"Leong-Sit, Peter",Medicine,Cardiology,10-Jan,12-Jul,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,A Simple Randomized Trial of Conventional vs. Aggressive Prevention of Arrhythmia Device Infection,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,CANNeCTIN,
15029,"Skanes, Allan",Medicine,Cardiology,10-Jan,12-Jul,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,A Simple Randomized Trial of Conventional vs. Aggressive Prevention of Arrhythmia Device Infection,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",,CANNeCTIN,
15030,"Yee, Raymond",Medicine,Cardiology,10-Jan,12-Jul,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,A Simple Randomized Trial of Conventional vs. Aggressive Prevention of Arrhythmia Device Infection,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",,CANNeCTIN,
15031,"Manlucu, Jaimie",Medicine,Cardiology,11-Jun,present,Clinical Trials,Funded,TRUE,FALSE,Principal Site Investigator,Prevention of Arrhythmia Device Infection Trial (PADIT) Cluster Crossover Pilot Study,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,CANNeCTIN,
15032,"Gula, Lorne",Medicine,Cardiology,11-Jun,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,Prevention of Arrhythmia Device Infection Trial (PADIT) Cluster Crossover Pilot Study,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,CANNeCTIN,
15033,"Klein, George",Medicine,Cardiology,11-Jun,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,Prevention of Arrhythmia Device Infection Trial (PADIT) Cluster Crossover Pilot Study,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,CANNeCTIN,
15034,"Leong-Sit, Peter",Medicine,Cardiology,11-Jun,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,Prevention of Arrhythmia Device Infection Trial (PADIT) Cluster Crossover Pilot Study,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,CANNeCTIN,
15035,"Skanes, Allan",Medicine,Cardiology,11-Jun,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,Prevention of Arrhythmia Device Infection Trial (PADIT) Cluster Crossover Pilot Study,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",Lawson,CANNeCTIN,
15036,"Yee, Raymond",Medicine,Cardiology,11-Jun,present,Clinical Trials,Funded,TRUE,FALSE,Co-Investigator,Prevention of Arrhythmia Device Infection Trial (PADIT) Cluster Crossover Pilot Study,Clinical Trial,Research,Andrew Krahn,"Lorne Gula, George Klein, Peter Leong-Sit, Allan Skanes, Raymond Yee",,CANNeCTIN,
15037,"Leong-Sit, Peter",Medicine,Cardiology,11-Jan,12-May,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Mapping of ECG Signal for Optimal Sensing in a Reveal Implantable Cardiac Monitor,Clinical Trial,Research,Jian Cao,"Peter Leong-Sit, Raymond Yee",Lawson,"Medtronic, Inc.",
15038,"Yee, Raymond",Medicine,Cardiology,11-Jan,12-May,Clinical Trials,Funded,FALSE,TRUE,Co-Investigator,Mapping of ECG Signal for Optimal Sensing in a Reveal Implantable Cardiac Monitor,Clinical Trial,Research,Jian Cao,"Peter Leong-Sit, Raymond Yee",,"Medtronic, Inc.",
15039,"Skanes, Allan",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Principal Investigator,Right Atrial-Based Left Atrial Isolation for Paroxysmal or Persistent Atrial Fibrillation,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Peter Leong-Sit, Raymond Yee",,,
15040,"Gula, Lorne",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,Right Atrial-Based Left Atrial Isolation for Paroxysmal or Persistent Atrial Fibrillation,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Peter Leong-Sit, Raymond Yee",,,
15041,"Klein, George",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,Right Atrial-Based Left Atrial Isolation for Paroxysmal or Persistent Atrial Fibrillation,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Peter Leong-Sit, Raymond Yee",,,
15042,"Leong-Sit, Peter",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,Right Atrial-Based Left Atrial Isolation for Paroxysmal or Persistent Atrial Fibrillation,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Peter Leong-Sit, Raymond Yee",,,
15043,"Yee, Raymond",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,Right Atrial-Based Left Atrial Isolation for Paroxysmal or Persistent Atrial Fibrillation,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Peter Leong-Sit, Raymond Yee",,,
15044,"Skanes, Allan",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Principal Investigator,Mapping of Atrial Septal Connections - Identification of True Atrial Connections (MASC-IT) Study,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Peter Leong-Sit",,,
15045,"Gula, Lorne",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,Mapping of Atrial Septal Connections - Identification of True Atrial Connections (MASC-IT) Study,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Peter Leong-Sit",,,
15046,"Klein, George",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,Mapping of Atrial Septal Connections - Identification of True Atrial Connections (MASC-IT) Study,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Peter Leong-Sit",,,
15047,"Leong-Sit, Peter",Medicine,Cardiology,11-Mar,present,* Not Funded,Not Funded,FALSE,FALSE,Co-Investigator,Mapping of Atrial Septal Connections - Identification of True Atrial Connections (MASC-IT) Study,Clinical Trial,Research,Allan Skanes,"Lorne Gula, George Klein, Peter Leong-Sit",,,
15127,"Leong-Sit, Peter",Medicine,Cardiology,13-Mar,14-Feb,Clinical Trials,Funded,TRUE,FALSE,Principal Site Investigator,Canadian Atrial Fibrillation Stroke Prevention Intervention Network,Operating,Research,Jeff Healey et al,Jason Andrade et al,,Instititue of Circulatory and Respiratory Health,
15128,"Skanes, Allan",Medicine,Cardiology,13-Mar,14-Feb,Clinical Trials,Funded,TRUE,FALSE,Co-Applicant,Canadian Atrial Fibrillation Stroke Prevention Intervention Network,Operating,Research,Jeff Healey et al,Jason Andrade et al,,Instititue of Circulatory and Respiratory Health,
15129,"Martin, Claudio",Medicine,Critical Care,14-Jul,17-Jul,Grants,Not Funded,TRUE,FALSE,Co-Applicant,The Weaning and Variability Evaluation (WAVE) Research Program: Pioneering a groundbreaking advance in assessment and predition of extubation outcomes,Operating,Research,Andrew Seeley,"R Ramsay, L McIntyre, D Fergusson, G Rubenfeld, J Marshall, N. Ferguson, C. Martin, S. Mehta, D Maziak, K. Burns",,Canadian Institutes of Health Research (CIHR),"$881,346.00 "
15171,"Leong-Sit, Peter",Medicine,Cardiology,09-Dec,14-Jul,Grants,Funded,TRUE,FALSE,Principal Applicant,Randomized trial of circumferential versus segmental antral isolation in paroxysmal atrial fibrillation,Clinical Trial,Research,Lorne Gula,"George Klein, Peter Leong-Sit, Jaimie Manlucu, Allan Skanes, Raymond Yee",,University of Western Ontario Academic Development Fund,"$8,031.00 "
